vref,source,target,total_score
GEN 1:2,und,the,0.22916564453125
GEN 1:2,und,waters,0.011930234374999998
GEN 1:2,und,.,0.27602000000000004
GEN 1:2,der,and,0.15577953125
GEN 1:2,der,the,0.3583082421875
GEN 1:2,der,earth,0.046054
GEN 1:2,der,was,0.119
GEN 1:2,der,without,0.083050390625
GEN 1:2,der,form,0.083050390625
GEN 1:2,der,",",0.19588
GEN 1:2,der,and,0.15577953125
GEN 1:2,der,void,0.083050390625
GEN 1:2,der,;,0.083050390625
GEN 1:2,der,and,0.15577953125
GEN 1:2,der,darkness,0.33868
GEN 1:2,der,was,0.119
GEN 1:2,der,upon,0.083050390625
GEN 1:2,der,the,0.3583082421875
GEN 1:2,der,face,0.083050390625
GEN 1:2,der,of,0.06302822399902344
GEN 1:2,der,the,0.3583082421875
GEN 1:2,der,deep,0.32908083984375003
GEN 1:2,der,.,0.27922246093749997
GEN 1:2,der,and,0.15577953125
GEN 1:2,der,the,0.3583082421875
GEN 1:2,der,spirit,0.32638083984375005
GEN 1:2,der,of,0.06302822399902344
GEN 1:2,der,god,0.15577953125
GEN 1:2,der,moved,0.083050390625
GEN 1:2,der,upon,0.083050390625
GEN 1:2,der,the,0.3583082421875
GEN 1:2,der,face,0.083050390625
GEN 1:2,der,of,0.06302822399902344
GEN 1:2,der,the,0.3583082421875
GEN 1:2,der,waters,0.046740390625
GEN 1:2,der,.,0.27922246093749997
GEN 1:2,geist,and,0.0034502343749999997
GEN 1:2,geist,the,0.0038600000000000023
GEN 1:2,geist,earth,0.14084
GEN 1:2,geist,was,0.073090390625
GEN 1:2,geist,without,0.33868
GEN 1:2,geist,form,0.33868
GEN 1:2,geist,",",0.025292000000000002
GEN 1:2,geist,and,0.0034502343749999997
GEN 1:2,geist,void,0.33868
GEN 1:2,geist,;,0.33868
GEN 1:2,geist,and,0.0034502343749999997
GEN 1:2,geist,darkness,0.083050390625
GEN 1:2,geist,was,0.073090390625
GEN 1:2,geist,upon,0.33868
GEN 1:2,geist,the,0.0038600000000000023
GEN 1:2,geist,face,0.33868
GEN 1:2,geist,of,0.3603626953125
GEN 1:2,geist,the,0.0038600000000000023
GEN 1:2,geist,deep,0.33868
GEN 1:2,geist,.,0.0034502343749999997
GEN 1:2,geist,and,0.0034502343749999997
GEN 1:2,geist,the,0.0038600000000000023
GEN 1:2,geist,spirit,0.33868
GEN 1:2,geist,of,0.3603626953125
GEN 1:2,geist,god,0.0034502343749999997
GEN 1:2,geist,moved,0.33868
GEN 1:2,geist,upon,0.33868
GEN 1:2,geist,the,0.0038600000000000023
GEN 1:2,geist,face,0.33868
GEN 1:2,geist,of,0.3603626953125
GEN 1:2,geist,the,0.0038600000000000023
GEN 1:2,geist,waters,0.20116879999999998
GEN 1:2,geist,.,0.0034502343749999997
GEN 1:2,gottes,and,0.0034502343749999997
GEN 1:2,gottes,the,0.06333575195312499
GEN 1:2,gottes,earth,0.14084
GEN 1:2,gottes,was,0.073090390625
GEN 1:2,gottes,without,0.33868
GEN 1:2,gottes,form,0.33868
GEN 1:2,gottes,",",0.025292000000000002
GEN 1:2,gottes,and,0.0034502343749999997
GEN 1:2,gottes,void,0.33868
GEN 1:2,gottes,;,0.33868
GEN 1:2,gottes,and,0.0034502343749999997
GEN 1:2,gottes,darkness,0.083050390625
GEN 1:2,gottes,was,0.073090390625
GEN 1:2,gottes,upon,0.33868
GEN 1:2,gottes,the,0.06333575195312499
GEN 1:2,gottes,face,0.33868
GEN 1:2,gottes,of,0.2438911083984375
GEN 1:2,gottes,the,0.06333575195312499
GEN 1:2,gottes,deep,0.33868
GEN 1:2,gottes,.,0.0034502343749999997
GEN 1:2,gottes,and,0.0034502343749999997
GEN 1:2,gottes,the,0.06333575195312499
GEN 1:2,gottes,spirit,0.33868
GEN 1:2,gottes,of,0.2438911083984375
GEN 1:2,gottes,god,0.0034502343749999997
GEN 1:2,gottes,moved,0.492976875
GEN 1:2,gottes,upon,0.33868
GEN 1:2,gottes,the,0.06333575195312499
GEN 1:2,gottes,face,0.33868
GEN 1:2,gottes,of,0.2438911083984375
GEN 1:2,gottes,the,0.06333575195312499
GEN 1:2,gottes,waters,0.20116879999999998
GEN 1:2,gottes,.,0.0034502343749999997
GEN 1:2,schwebte,and,0.0034502343749999997
GEN 1:2,schwebte,the,0.07889840820312499
GEN 1:2,schwebte,earth,0.14084
GEN 1:2,schwebte,was,0.073090390625
GEN 1:2,schwebte,without,0.33868
GEN 1:2,schwebte,form,0.33868
GEN 1:2,schwebte,",",0.025292000000000002
GEN 1:2,schwebte,and,0.0034502343749999997
GEN 1:2,schwebte,void,0.33868
GEN 1:2,schwebte,;,0.33868
GEN 1:2,schwebte,and,0.0034502343749999997
GEN 1:2,schwebte,darkness,0.083050390625
GEN 1:2,schwebte,was,0.073090390625
GEN 1:2,schwebte,upon,0.33868
GEN 1:2,schwebte,the,0.07889840820312499
GEN 1:2,schwebte,face,0.33868
GEN 1:2,schwebte,of,0.24188
GEN 1:2,schwebte,the,0.07889840820312499
GEN 1:2,schwebte,deep,0.33868
GEN 1:2,schwebte,.,0.0034502343749999997
GEN 1:2,schwebte,and,0.0034502343749999997
GEN 1:2,schwebte,the,0.07889840820312499
GEN 1:2,schwebte,spirit,0.33868
GEN 1:2,schwebte,of,0.24188
GEN 1:2,schwebte,god,0.0034502343749999997
GEN 1:2,schwebte,moved,0.33868
GEN 1:2,schwebte,upon,0.33868
GEN 1:2,schwebte,the,0.07889840820312499
GEN 1:2,schwebte,face,0.33868
GEN 1:2,schwebte,of,0.24188
GEN 1:2,schwebte,the,0.07889840820312499
GEN 1:2,schwebte,waters,0.20116879999999998
GEN 1:2,schwebte,.,0.0034502343749999997
GEN 1:2,auf,and,0.0034502343749999997
GEN 1:2,auf,the,0.0038827570533752466
GEN 1:2,auf,earth,0.14084
GEN 1:2,auf,was,0.073090390625
GEN 1:2,auf,without,0.33868
GEN 1:2,auf,form,0.33868
GEN 1:2,auf,",",0.025292000000000002
GEN 1:2,auf,and,0.0034502343749999997
GEN 1:2,auf,void,0.33868
GEN 1:2,auf,;,0.33868
GEN 1:2,auf,and,0.0034502343749999997
GEN 1:2,auf,darkness,0.083050390625
GEN 1:2,auf,was,0.073090390625
GEN 1:2,auf,upon,0.598383125
GEN 1:2,auf,upon,0.604203125
GEN 1:2,auf,the,0.0038827570533752466
GEN 1:2,auf,face,0.6091212109375
GEN 1:2,auf,face,0.6252212109374999
GEN 1:2,auf,of,0.4822640625
GEN 1:2,auf,of,0.4764440625
GEN 1:2,auf,the,0.0038827570533752466
GEN 1:2,auf,deep,0.33868
GEN 1:2,auf,.,0.0034502343749999997
GEN 1:2,auf,and,0.0034502343749999997
GEN 1:2,auf,the,0.0038827570533752466
GEN 1:2,auf,spirit,0.33868
GEN 1:2,auf,of,0.4822640625
GEN 1:2,auf,of,0.4764440625
GEN 1:2,auf,god,0.0034502343749999997
GEN 1:2,auf,moved,0.33868
GEN 1:2,auf,upon,0.598383125
GEN 1:2,auf,upon,0.604203125
GEN 1:2,auf,the,0.0038827570533752466
GEN 1:2,auf,face,0.6091212109375
GEN 1:2,auf,face,0.6252212109374999
GEN 1:2,auf,of,0.4822640625
GEN 1:2,auf,of,0.4764440625
GEN 1:2,auf,the,0.0038827570533752466
GEN 1:2,auf,waters,0.20116879999999998
GEN 1:2,auf,.,0.0034502343749999997
GEN 1:2,dem,and,0.0034502343749999997
GEN 1:2,dem,the,0.0038600000000000023
GEN 1:2,dem,earth,0.14084
GEN 1:2,dem,was,0.073090390625
GEN 1:2,dem,without,0.33868
GEN 1:2,dem,form,0.33868
GEN 1:2,dem,",",0.025292000000000002
GEN 1:2,dem,and,0.0034502343749999997
GEN 1:2,dem,void,0.33868
GEN 1:2,dem,;,0.33868
GEN 1:2,dem,and,0.0034502343749999997
GEN 1:2,dem,darkness,0.083050390625
GEN 1:2,dem,was,0.073090390625
GEN 1:2,dem,upon,0.33868
GEN 1:2,dem,the,0.0038600000000000023
GEN 1:2,dem,face,0.33868
GEN 1:2,dem,of,0.3723443359375
GEN 1:2,dem,the,0.0038600000000000023
GEN 1:2,dem,deep,0.33868
GEN 1:2,dem,.,0.0034502343749999997
GEN 1:2,dem,and,0.0034502343749999997
GEN 1:2,dem,the,0.0038600000000000023
GEN 1:2,dem,spirit,0.33868
GEN 1:2,dem,of,0.3723443359375
GEN 1:2,dem,god,0.0034502343749999997
GEN 1:2,dem,moved,0.33868
GEN 1:2,dem,upon,0.33868
GEN 1:2,dem,the,0.0038600000000000023
GEN 1:2,dem,face,0.33868
GEN 1:2,dem,of,0.3723443359375
GEN 1:2,dem,the,0.0038600000000000023
GEN 1:2,dem,waters,0.20116879999999998
GEN 1:2,dem,.,0.0034502343749999997
GEN 1:2,wasser,and,0.0034502343749999997
GEN 1:2,wasser,the,0.08103192382812499
GEN 1:2,wasser,earth,0.14084
GEN 1:2,wasser,was,0.073090390625
GEN 1:2,wasser,without,0.33868
GEN 1:2,wasser,form,0.33868
GEN 1:2,wasser,",",0.025292000000000002
GEN 1:2,wasser,and,0.0034502343749999997
GEN 1:2,wasser,void,0.33868
GEN 1:2,wasser,;,0.33868
GEN 1:2,wasser,and,0.0034502343749999997
GEN 1:2,wasser,darkness,0.083050390625
GEN 1:2,wasser,was,0.073090390625
GEN 1:2,wasser,upon,0.33868
GEN 1:2,wasser,the,0.08103192382812499
GEN 1:2,wasser,face,0.33868
GEN 1:2,wasser,of,0.24188
GEN 1:2,wasser,the,0.08103192382812499
GEN 1:2,wasser,deep,0.33868
GEN 1:2,wasser,.,0.0034502343749999997
GEN 1:2,wasser,and,0.0034502343749999997
GEN 1:2,wasser,the,0.08103192382812499
GEN 1:2,wasser,spirit,0.33868
GEN 1:2,wasser,of,0.24188
GEN 1:2,wasser,god,0.0034502343749999997
GEN 1:2,wasser,moved,0.33868
GEN 1:2,wasser,upon,0.33868
GEN 1:2,wasser,the,0.08103192382812499
GEN 1:2,wasser,face,0.33868
GEN 1:2,wasser,of,0.24188
GEN 1:2,wasser,the,0.08103192382812499
GEN 1:2,wasser,waters,0.5985833312500001
GEN 1:2,wasser,.,0.0034502343749999997
GEN 1:2,.,and,0.27602000000000004
GEN 1:2,.,the,0.22588195312499998
GEN 1:2,.,earth,0.11922046875
GEN 1:2,.,was,0.15405953125
GEN 1:2,.,without,0.039403434375000004
GEN 1:2,.,form,0.039403434375000004
GEN 1:2,.,",",0.2130809375
GEN 1:2,.,and,0.27602000000000004
GEN 1:2,.,void,0.039403434375000004
GEN 1:2,.,;,0.039403434375000004
GEN 1:2,.,and,0.27602000000000004
GEN 1:2,.,darkness,0.18241953125000002
GEN 1:2,.,was,0.15405953125
GEN 1:2,.,upon,0.039403434375000004
GEN 1:2,.,the,0.22588195312499998
GEN 1:2,.,face,0.039403434375000004
GEN 1:2,.,of,0.025402234375
GEN 1:2,.,the,0.22588195312499998
GEN 1:2,.,deep,0.039403434375000004
GEN 1:2,.,.,0.66020453125
GEN 1:2,.,and,0.27602000000000004
GEN 1:2,.,the,0.22588195312499998
GEN 1:2,.,spirit,0.039403434375000004
GEN 1:2,.,of,0.025402234375
GEN 1:2,.,god,0.27602000000000004
GEN 1:2,.,moved,0.039403434375000004
GEN 1:2,.,upon,0.039403434375000004
GEN 1:2,.,the,0.22588195312499998
GEN 1:2,.,face,0.039403434375000004
GEN 1:2,.,of,0.025402234375
GEN 1:2,.,the,0.22588195312499998
GEN 1:2,.,waters,0.011930234374999998
GEN 1:2,.,.,0.66020453125
GEN 1:3,und,and,0.599596328125
GEN 1:3,und,and,0.560196328125
GEN 1:3,und,god,0.2855658984375
GEN 1:3,und,said,-0.0008097656249999973
GEN 1:3,und,",",0.291938359375
GEN 1:3,und,let,-0.0008097656249999973
GEN 1:3,und,there,-0.0008097656249999973
GEN 1:3,und,be,-0.0008097656249999973
GEN 1:3,und,light,0.17523953125
GEN 1:3,und,:,0.07038046875000001
GEN 1:3,und,and,0.599596328125
GEN 1:3,und,and,0.560196328125
GEN 1:3,und,there,-0.0008097656249999973
GEN 1:3,und,was,0.15405953125
GEN 1:3,und,light,0.17523953125
GEN 1:3,und,.,0.27602000000000004
GEN 1:3,gott,and,0.14803953125
GEN 1:3,gott,god,0.6036640624999999
GEN 1:3,gott,said,0.062704390625
GEN 1:3,gott,",",0.07978496874999999
GEN 1:3,gott,let,0.062704390625
GEN 1:3,gott,there,0.062704390625
GEN 1:3,gott,be,0.062704390625
GEN 1:3,gott,light,0.13924
GEN 1:3,gott,:,0.16150078125
GEN 1:3,gott,and,0.14803953125
GEN 1:3,gott,there,0.062704390625
GEN 1:3,gott,was,0.11000000000000001
GEN 1:3,gott,light,0.13924
GEN 1:3,gott,.,0.14803953125
GEN 1:3,sprach,and,-0.007889765625
GEN 1:3,sprach,god,-0.007889765625
GEN 1:3,sprach,said,0.6930940624999999
GEN 1:3,sprach,",",0.019700000000000002
GEN 1:3,sprach,let,0.24548
GEN 1:3,sprach,there,0.24548
GEN 1:3,sprach,be,0.24548
GEN 1:3,sprach,light,0.064884390625
GEN 1:3,sprach,:,0.10934999999999999
GEN 1:3,sprach,and,-0.007889765625
GEN 1:3,sprach,there,0.24548
GEN 1:3,sprach,was,0.075630390625
GEN 1:3,sprach,light,0.064884390625
GEN 1:3,sprach,.,-0.007889765625
GEN 1:3,:,and,-0.007889765625
GEN 1:3,:,god,-0.007889765625
GEN 1:3,:,said,0.24548
GEN 1:3,:,",",0.019700000000000002
GEN 1:3,:,let,0.6667540625
GEN 1:3,:,there,0.24548
GEN 1:3,:,be,0.24548
GEN 1:3,:,light,0.064884390625
GEN 1:3,:,:,0.10934999999999999
GEN 1:3,:,and,-0.007889765625
GEN 1:3,:,there,0.24548
GEN 1:3,:,was,0.075630390625
GEN 1:3,:,light,0.064884390625
GEN 1:3,:,.,-0.007889765625
GEN 1:3,es,and,0.057552402038574216
GEN 1:3,es,god,0.05725046874999999
GEN 1:3,es,said,0.096054
GEN 1:3,es,",",0.096256
GEN 1:3,es,let,0.096054
GEN 1:3,es,there,0.507862125
GEN 1:3,es,there,0.528922125
GEN 1:3,es,be,0.096054
GEN 1:3,es,light,0.021939999999999998
GEN 1:3,es,:,0.030350390625
GEN 1:3,es,and,0.057552402038574216
GEN 1:3,es,there,0.507862125
GEN 1:3,es,there,0.528922125
GEN 1:3,es,was,0.3787148046875
GEN 1:3,es,light,0.021939999999999998
GEN 1:3,es,.,0.05725046874999999
GEN 1:3,werde,and,-0.007889765625
GEN 1:3,werde,god,-0.007889765625
GEN 1:3,werde,said,0.24548
GEN 1:3,werde,",",0.019700000000000002
GEN 1:3,werde,let,0.24548
GEN 1:3,werde,there,0.24548228881835937
GEN 1:3,werde,be,0.6717949999999999
GEN 1:3,werde,light,0.064884390625
GEN 1:3,werde,:,0.10934999999999999
GEN 1:3,werde,and,-0.007889765625
GEN 1:3,werde,there,0.24548228881835937
GEN 1:3,werde,was,0.075630390625
GEN 1:3,werde,light,0.064884390625
GEN 1:3,werde,.,-0.007889765625
GEN 1:3,licht,and,0.15837953124999998
GEN 1:3,licht,god,0.15837953124999998
GEN 1:3,licht,said,0.052062390624999996
GEN 1:3,licht,",",0.20275331567764282
GEN 1:3,licht,let,0.052062390624999996
GEN 1:3,licht,there,0.052062390624999996
GEN 1:3,licht,be,0.052062390624999996
GEN 1:3,licht,light,0.739016875
GEN 1:3,licht,light,0.767396875
GEN 1:3,licht,:,0.19982808593749998
GEN 1:3,licht,and,0.15837953124999998
GEN 1:3,licht,there,0.052062390624999996
GEN 1:3,licht,was,0.12749802383422854
GEN 1:3,licht,light,0.739016875
GEN 1:3,licht,light,0.767396875
GEN 1:3,licht,.,0.15837953124999998
GEN 1:3,!,and,-0.007889765625
GEN 1:3,!,god,-0.007889765625
GEN 1:3,!,said,0.24548
GEN 1:3,!,",",0.019700000000000002
GEN 1:3,!,let,0.24548
GEN 1:3,!,there,0.24548
GEN 1:3,!,be,0.24548
GEN 1:3,!,light,0.064884390625
GEN 1:3,!,:,0.53562421875
GEN 1:3,!,and,-0.007889765625
GEN 1:3,!,there,0.24548
GEN 1:3,!,was,0.075630390625
GEN 1:3,!,light,0.064884390625
GEN 1:3,!,.,-0.007889765625
GEN 1:3,und,and,0.599596328125
GEN 1:3,und,and,0.560196328125
GEN 1:3,und,god,0.2855658984375
GEN 1:3,und,said,-0.0008097656249999973
GEN 1:3,und,",",0.291938359375
GEN 1:3,und,let,-0.0008097656249999973
GEN 1:3,und,there,-0.0008097656249999973
GEN 1:3,und,be,-0.0008097656249999973
GEN 1:3,und,light,0.17523953125
GEN 1:3,und,:,0.07038046875000001
GEN 1:3,und,and,0.599596328125
GEN 1:3,und,and,0.560196328125
GEN 1:3,und,there,-0.0008097656249999973
GEN 1:3,und,was,0.15405953125
GEN 1:3,und,light,0.17523953125
GEN 1:3,und,.,0.27602000000000004
GEN 1:3,es,and,0.057552402038574216
GEN 1:3,es,god,0.05725046874999999
GEN 1:3,es,said,0.096054
GEN 1:3,es,",",0.096256
GEN 1:3,es,let,0.096054
GEN 1:3,es,there,0.507862125
GEN 1:3,es,there,0.528922125
GEN 1:3,es,be,0.096054
GEN 1:3,es,light,0.021939999999999998
GEN 1:3,es,:,0.030350390625
GEN 1:3,es,and,0.057552402038574216
GEN 1:3,es,there,0.507862125
GEN 1:3,es,there,0.528922125
GEN 1:3,es,was,0.3787148046875
GEN 1:3,es,light,0.021939999999999998
GEN 1:3,es,.,0.05725046874999999
GEN 1:3,ward,and,0.207283125
GEN 1:3,ward,god,0.10205046874999998
GEN 1:3,ward,said,0.09040000000000001
GEN 1:3,ward,",",0.1269
GEN 1:3,ward,let,0.09040000000000001
GEN 1:3,ward,there,0.09058758773803711
GEN 1:3,ward,be,0.09040000000000001
GEN 1:3,ward,light,0.18902078125
GEN 1:3,ward,:,0.054364390625
GEN 1:3,ward,and,0.207283125
GEN 1:3,ward,there,0.09058758773803711
GEN 1:3,ward,was,0.039374
GEN 1:3,ward,light,0.18902078125
GEN 1:3,ward,.,0.10205046874999998
GEN 1:3,licht,and,0.15837953124999998
GEN 1:3,licht,god,0.15837953124999998
GEN 1:3,licht,said,0.052062390624999996
GEN 1:3,licht,",",0.20275331567764282
GEN 1:3,licht,let,0.052062390624999996
GEN 1:3,licht,there,0.052062390624999996
GEN 1:3,licht,be,0.052062390624999996
GEN 1:3,licht,light,0.739016875
GEN 1:3,licht,light,0.767396875
GEN 1:3,licht,:,0.19982808593749998
GEN 1:3,licht,and,0.15837953124999998
GEN 1:3,licht,there,0.052062390624999996
GEN 1:3,licht,was,0.12749802383422854
GEN 1:3,licht,light,0.739016875
GEN 1:3,licht,light,0.767396875
GEN 1:3,licht,.,0.15837953124999998
GEN 1:3,.,and,0.27602000000000004
GEN 1:3,.,god,0.27602000000000004
GEN 1:3,.,said,-0.0008097656249999973
GEN 1:3,.,",",0.2130809375
GEN 1:3,.,let,-0.0008097656249999973
GEN 1:3,.,there,-0.0008097656249999973
GEN 1:3,.,be,-0.0008097656249999973
GEN 1:3,.,light,0.17523953125
GEN 1:3,.,:,0.07038046875000001
GEN 1:3,.,and,0.27602000000000004
GEN 1:3,.,there,-0.0008097656249999973
GEN 1:3,.,was,0.15405953125
GEN 1:3,.,light,0.17523953125
GEN 1:3,.,.,0.71196453125
GEN 1:4,und,and,0.5758563281250001
GEN 1:4,und,god,0.2855658984375
GEN 1:4,und,saw,0.005790234374999997
GEN 1:4,und,the,0.22916564453125
GEN 1:4,und,light,0.17523953125
GEN 1:4,und,",",0.291938359375
GEN 1:4,und,that,0.005790234374999997
GEN 1:4,und,it,-0.017289765625
GEN 1:4,und,was,0.15405953125
GEN 1:4,und,good,0.005790234374999997
GEN 1:4,und,:,0.07038046875000001
GEN 1:4,und,and,0.5758563281250001
GEN 1:4,und,god,0.2855658984375
GEN 1:4,und,divided,-0.009369765624999998
GEN 1:4,und,the,0.22916564453125
GEN 1:4,und,light,0.17523953125
GEN 1:4,und,from,-0.017289765625
GEN 1:4,und,the,0.22916564453125
GEN 1:4,und,darkness,0.1877021240234375
GEN 1:4,und,.,0.27602000000000004
GEN 1:4,gott,and,0.14803953125
GEN 1:4,gott,god,0.5838240625
GEN 1:4,gott,god,0.5452320625
GEN 1:4,gott,saw,0.077020390625
GEN 1:4,gott,the,0.09595949609375
GEN 1:4,gott,light,0.13924
GEN 1:4,gott,",",0.07978496874999999
GEN 1:4,gott,that,0.077020390625
GEN 1:4,gott,it,0.038590390625
GEN 1:4,gott,was,0.11000000000000001
GEN 1:4,gott,good,0.077020390625
GEN 1:4,gott,:,0.16150078125
GEN 1:4,gott,and,0.14803953125
GEN 1:4,gott,god,0.5838240625
GEN 1:4,gott,god,0.5452320625
GEN 1:4,gott,divided,0.039730390625
GEN 1:4,gott,the,0.09595949609375
GEN 1:4,gott,light,0.13924
GEN 1:4,gott,from,0.038590390625
GEN 1:4,gott,the,0.09595949609375
GEN 1:4,gott,darkness,0.010350234375
GEN 1:4,gott,.,0.14803953125
GEN 1:4,sah,and,-0.003709765625
GEN 1:4,sah,god,-0.003709765625
GEN 1:4,sah,saw,0.7550353125
GEN 1:4,sah,the,0.012519999999999998
GEN 1:4,sah,light,0.07923039062500001
GEN 1:4,sah,",",0.021500000000000002
GEN 1:4,sah,that,0.33868
GEN 1:4,sah,it,0.221728
GEN 1:4,sah,was,0.049110390625
GEN 1:4,sah,good,0.33868
GEN 1:4,sah,:,0.10682
GEN 1:4,sah,and,-0.003709765625
GEN 1:4,sah,god,-0.003709765625
GEN 1:4,sah,divided,0.23542000000000002
GEN 1:4,sah,the,0.012519999999999998
GEN 1:4,sah,light,0.07923039062500001
GEN 1:4,sah,from,0.221728
GEN 1:4,sah,the,0.012519999999999998
GEN 1:4,sah,darkness,0.068400390625
GEN 1:4,sah,.,-0.003709765625
GEN 1:4,",",and,0.0784121640625
GEN 1:4,",",god,0.06852446875
GEN 1:4,",",saw,0.13518
GEN 1:4,",",the,0.1609590546875
GEN 1:4,",",light,0.04122
GEN 1:4,",",",",0.10794600000000001
GEN 1:4,",",that,0.13518
GEN 1:4,",",it,0.05920000000000001
GEN 1:4,",",was,0.17254078125
GEN 1:4,",",good,0.13518
GEN 1:4,",",:,0.036570390625
GEN 1:4,",",and,0.0784121640625
GEN 1:4,",",god,0.06852446875
GEN 1:4,",",divided,0.07308
GEN 1:4,",",the,0.1609590546875
GEN 1:4,",",light,0.04122
GEN 1:4,",",from,0.05920000000000001
GEN 1:4,",",the,0.1609590546875
GEN 1:4,",",darkness,0.19594078124999997
GEN 1:4,",",.,0.06852446875
GEN 1:4,daß,and,-0.003709765625
GEN 1:4,daß,god,-0.003709765625
GEN 1:4,daß,saw,0.33868
GEN 1:4,daß,the,0.012519999999999998
GEN 1:4,daß,light,0.07923039062500001
GEN 1:4,daß,",",0.021500000000000002
GEN 1:4,daß,that,0.7240728125
GEN 1:4,daß,it,0.221728
GEN 1:4,daß,was,0.049110390625
GEN 1:4,daß,good,0.33868
GEN 1:4,daß,:,0.10682
GEN 1:4,daß,and,-0.003709765625
GEN 1:4,daß,god,-0.003709765625
GEN 1:4,daß,divided,0.23542000000000002
GEN 1:4,daß,the,0.012519999999999998
GEN 1:4,daß,light,0.07923039062500001
GEN 1:4,daß,from,0.221728
GEN 1:4,daß,the,0.012519999999999998
GEN 1:4,daß,darkness,0.068400390625
GEN 1:4,daß,.,-0.003709765625
GEN 1:4,das,and,0.09906046874999999
GEN 1:4,das,god,0.09906046874999999
GEN 1:4,das,saw,0.13594
GEN 1:4,das,the,0.172737109375
GEN 1:4,das,light,0.472520234375
GEN 1:4,das,light,0.496730234375
GEN 1:4,das,",",0.122254
GEN 1:4,das,that,0.20342046875
GEN 1:4,das,it,0.105396
GEN 1:4,das,was,0.016720000000000002
GEN 1:4,das,good,0.13594
GEN 1:4,das,:,0.049530390625
GEN 1:4,das,and,0.09906046874999999
GEN 1:4,das,god,0.09906046874999999
GEN 1:4,das,divided,0.12154000000000001
GEN 1:4,das,the,0.172737109375
GEN 1:4,das,light,0.472520234375
GEN 1:4,das,light,0.496730234375
GEN 1:4,das,from,0.105396
GEN 1:4,das,the,0.172737109375
GEN 1:4,das,darkness,0.19522078125
GEN 1:4,das,.,0.09906046874999999
GEN 1:4,licht,and,0.15837953124999998
GEN 1:4,licht,god,0.15837953124999998
GEN 1:4,licht,saw,0.07923039062500001
GEN 1:4,licht,the,0.08356046875
GEN 1:4,licht,light,0.695436875
GEN 1:4,licht,light,0.721836875
GEN 1:4,licht,",",0.20275331567764282
GEN 1:4,licht,that,0.07923039062500001
GEN 1:4,licht,it,0.047390390625
GEN 1:4,licht,was,0.12749802383422854
GEN 1:4,licht,good,0.07923039062500001
GEN 1:4,licht,:,0.31135208593749997
GEN 1:4,licht,and,0.15837953124999998
GEN 1:4,licht,god,0.15837953124999998
GEN 1:4,licht,divided,0.059090390625
GEN 1:4,licht,the,0.08356046875
GEN 1:4,licht,light,0.695436875
GEN 1:4,licht,light,0.721836875
GEN 1:4,licht,from,0.047390390625
GEN 1:4,licht,the,0.08356046875
GEN 1:4,licht,darkness,0.13626
GEN 1:4,licht,.,0.15837953124999998
GEN 1:4,gut,and,-0.003709765625
GEN 1:4,gut,god,-0.003709765625
GEN 1:4,gut,saw,0.33868
GEN 1:4,gut,the,0.012519999999999998
GEN 1:4,gut,light,0.07923039062500001
GEN 1:4,gut,",",0.021500000000000002
GEN 1:4,gut,that,0.33868
GEN 1:4,gut,it,0.60292190625
GEN 1:4,gut,was,0.049110390625
GEN 1:4,gut,good,0.620518515625
GEN 1:4,gut,:,0.10682
GEN 1:4,gut,and,-0.003709765625
GEN 1:4,gut,god,-0.003709765625
GEN 1:4,gut,divided,0.23542000000000002
GEN 1:4,gut,the,0.012519999999999998
GEN 1:4,gut,light,0.07923039062500001
GEN 1:4,gut,from,0.221728
GEN 1:4,gut,the,0.012519999999999998
GEN 1:4,gut,darkness,0.068400390625
GEN 1:4,gut,.,-0.003709765625
GEN 1:4,war,and,0.06853120407485962
GEN 1:4,war,god,0.06852446875
GEN 1:4,war,saw,0.13518
GEN 1:4,war,the,0.086048
GEN 1:4,war,light,0.04122
GEN 1:4,war,",",0.10794600000000001
GEN 1:4,war,that,0.13518
GEN 1:4,war,it,0.05920000000000001
GEN 1:4,war,was,0.5629017187500001
GEN 1:4,war,good,0.13566637390136718
GEN 1:4,war,:,0.036570390625
GEN 1:4,war,and,0.06853120407485962
GEN 1:4,war,god,0.06852446875
GEN 1:4,war,divided,0.07308
GEN 1:4,war,the,0.086048
GEN 1:4,war,light,0.04122
GEN 1:4,war,from,0.05920000000000001
GEN 1:4,war,the,0.086048
GEN 1:4,war,darkness,0.19594078124999997
GEN 1:4,war,.,0.06852446875
GEN 1:4,.,and,0.27602000000000004
GEN 1:4,.,god,0.27602000000000004
GEN 1:4,.,saw,0.005790234374999997
GEN 1:4,.,the,0.22588195312499998
GEN 1:4,.,light,0.17523953125
GEN 1:4,.,",",0.2130809375
GEN 1:4,.,that,0.005790234374999997
GEN 1:4,.,it,-0.017289765625
GEN 1:4,.,was,0.15405953125
GEN 1:4,.,good,0.005790234374999997
GEN 1:4,.,:,0.07038046875000001
GEN 1:4,.,and,0.27602000000000004
GEN 1:4,.,god,0.27602000000000004
GEN 1:4,.,divided,-0.009369765624999998
GEN 1:4,.,the,0.22588195312499998
GEN 1:4,.,light,0.17523953125
GEN 1:4,.,from,-0.017289765625
GEN 1:4,.,the,0.22588195312499998
GEN 1:4,.,darkness,0.18241953125000002
GEN 1:4,.,.,0.4562934375
GEN 1:4,da,and,0.23581291015625
GEN 1:4,da,god,0.09906046874999999
GEN 1:4,da,saw,0.13594
GEN 1:4,da,the,0.1348225471496582
GEN 1:4,da,light,0.19282078125
