,vref,source,target,alignment_count,verse_score,alignment_score
1920,203,tranquila,quiet,1,0.5786807859685205,0.10391707845289258
1921,203,doble,double,1,0.5786807859685205,0.09993891522227484
1922,203,con,with,1,0.5786807859685205,0.12487907378746804
1923,203,vistas,view,1,0.5786807859685205,0.102496595956553
1924,203,ducha,shower,1,0.5786807859685205,0.08778616784320721
1925,203,y,a,1,0.5786807859685205,0.11927888006017796
1926,203,y,and,1,0.5786807859685205,0.09249354907635057
1927,203,teléfono,a,1,0.5786807859685205,0.09844024394776875
1928,203,teléfono,telephone,1,0.5786807859685205,0.08395376361227416
1929,203,a,for,1,0.5786807859685205,0.09220047122564178
1930,203,nombre,for,1,0.5786807859685205,0.11659708933738964
1931,203,de,for,1,0.5786807859685205,0.15030571072887494
1932,203,carmelo,carmelo,1,0.5786807859685205,0.17249549405374928
1933,203,peris,peris,1,0.5786807859685205,0.21012391359432622
1934,204,por,could,1,0.3868062692066468,0.3865179716627847
1935,204,favor,you,1,0.3868062692066468,0.29860449199945405
1936,204,me,you,1,0.3868062692066468,0.1999995313640714
1937,204,podría,could,1,0.3868062692066468,0.09440415300981911
1938,204,dar,give,1,0.3868062692066468,0.11811352204450465
1939,204,usted,give,1,0.3868062692066468,0.0762010901188308
1940,204,la,the,1,0.3868062692066468,0.12976299363982846
1941,204,llave,key,1,0.3868062692066468,0.13944787261078492
1942,204,llave,to,1,0.3868062692066468,0.23970963098253376
1943,204,de,the,1,0.3868062692066468,0.26436886063711823
1944,204,la,the,1,0.3868062692066468,0.17753824748555858
1945,204,habitación,room,1,0.3868062692066468,0.2248516617930061
1946,204,habitación,please,1,0.3868062692066468,0.38651797166278473
1947,205,por,could,1,0.4380417384692099,0.549476499634204
1948,205,favor,we,1,0.4380417384692099,0.44470962805390113
1949,205,podríamos,we,1,0.4380417384692099,0.18728980504241574
1950,205,ver,see,1,0.4380417384692099,0.1742371312736895
1951,205,otra,another,1,0.4380417384692099,0.18028262865638173
1952,205,habitación,room,1,0.4380417384692099,0.2227544930215789
1953,205,habitación,please,1,0.4380417384692099,0.549476499634204
1954,206,nos,can,1,0.3270012841712527,0.5494764996342039
1955,206,pueden,can,1,0.3270012841712527,0.26672084170872506
1956,206,pueden,you,1,0.3270012841712527,0.39274396242902954
1957,206,llevar,carry,1,0.3270012841712527,0.3203693199908868
1958,206,las,carry,1,0.3270012841712527,0.3119153664333424
1959,206,bolsas,bags,1,0.3270012841712527,0.12263160047861778
1960,206,de,the,1,0.3270012841712527,0.17045248087629997
1961,206,viaje,travel,1,0.3270012841712527,0.2227544930215789
1962,207,por,i,1,0.27163332024709747,0.38651797166278473
1963,207,favor,would,1,0.27163332024709747,0.31140710568475605
1964,207,desearía,like,1,0.27163332024709747,0.28051916829966284
1965,207,cambiarme,move,1,0.27163332024709747,0.15495207398753227
1966,207,a,to,1,0.27163332024709747,0.1516258907827807
1967,207,otra,move,1,0.27163332024709747,0.1516258907827806
1968,207,otra,to,1,0.27163332024709747,0.2606435340063215
1969,207,con,a,1,0.27163332024709747,0.16318827527119664
1970,207,menos,quieter,1,0.27163332024709747,0.18115691983517018
1971,207,ruido,quieter,1,0.27163332024709747,0.13080444770414368
1972,207,ruido,room,1,0.27163332024709747,0.2248516617930061
1973,208,podrían,could,1,0.5279012006550516,0.3977975853270221
1974,208,podrían,you,1,0.5279012006550516,0.28937694584260276
1975,208,despertarnos,wake,1,0.5279012006550516,0.29153828222973377
1976,208,despertarnos,us,1,0.5279012006550516,0.17917287932367412
1977,208,mañana,tomorrow,1,0.5279012006550516,0.13570672879144777
1978,208,a,up,1,0.5279012006550516,0.2403254215656612
1979,208,las,at,1,0.5279012006550516,0.2705816709675338
1980,208,nueve,nine,1,0.5279012006550516,0.13043013467596168
1981,208,y,a,1,0.5279012006550516,0.15312244039152492
1982,208,y,past,1,0.5279012006550516,0.29980300022969303
1983,208,cuarto,quarter,1,0.5279012006550516,0.14167588272979803
1984,209,por,i,1,0.45204683408708046,0.4881889375044416
1985,209,favor,want,1,0.45204683408708046,0.35557271226759174
1986,209,quisiera,want,1,0.45204683408708046,0.16907223403679933
1987,209,reservar,to,1,0.45204683408708046,0.13949758664177908
1988,209,reservar,book,1,0.45204683408708046,0.255994584155231
1989,209,una,a,1,0.45204683408708046,0.23212617572689748
1990,209,habitación,room,1,0.45204683408708046,0.22963471675950173
1991,209,habitación,please,1,0.45204683408708046,0.4979006294169255
1992,210,podríamos,could,1,0.7303645944419103,0.3977975853270221
1993,210,podríamos,we,1,0.7303645944419103,0.24443070793225627
1994,210,reservar,book,1,0.7303645944419103,0.21547005208792996
1995,210,dos,two,1,0.7303645944419103,0.21715729680427173
1996,210,habitaciones,rooms,1,0.7303645944419103,0.13959019644999868
1997,210,dobles,double,1,0.7303645944419103,0.21346047812495694
1998,210,para,for,1,0.7303645944419103,0.26971462428029885
1999,210,quince,fifteen,1,0.7303645944419103,0.31347998637784075
2000,210,días,days,1,0.7303645944419103,0.41792214993740323
2001,211,no,it,1,0.5004467925883233,0.8306954786827131
2002,211,no,does,1,0.5004467925883233,0.8306954786827132
2003,211,no,not,1,0.5004467925883233,0.45999999999999996
2004,211,importa,matter,1,0.5004467925883233,0.8306954786827132
2005,212,podríamos,could,1,0.6739473589796365,0.6255799214024427
2006,212,podríamos,we,1,0.6739473589796365,0.32927545253551016
2007,212,reservar,book,1,0.6739473589796365,0.38488646906784363
2008,212,dos,two,1,0.6739473589796365,0.47238244725569867
2009,212,habitaciones,rooms,1,0.6739473589796365,0.6255799214024426
2010,213,tienen,do,1,0.5598161821822502,0.5493323022698415
2011,213,tienen,you,1,0.5598161821822502,0.375580724818161
2012,213,alguna,have,1,0.5598161821822502,0.40997129788933023
2013,213,alguna,a,1,0.5598161821822502,0.20939584992359206
2014,213,habitación,room,1,0.5598161821822502,0.16189077382692496
2015,213,doble,double,1,0.5598161821822502,0.32871761618354706
2016,213,libre,available,1,0.5598161821822502,0.5493323022698415
2017,214,por,please,1,0.6509296926714668,0.6855758030036264
2018,214,favor,please,1,0.6509296926714668,0.3361502172793518
2019,214,prepare,prepare,1,0.6509296926714668,0.41484362388812857
2020,214,la,the,1,0.6509296926714668,0.5202322126834914
2021,214,factura,bill,1,0.6509296926714668,0.6855758030036264
2022,215,por,i,1,0.41018556091378755,0.5493323022698415
2023,215,favor,would,1,0.41018556091378755,0.38504466550944555
2024,215,desearía,like,1,0.41018556091378755,0.30794588771580383
2025,215,una,a,1,0.41018556091378755,0.26033477888838114
2026,215,habitación,room,1,0.41018556091378755,0.2308985852589794
2027,215,habitación,please,1,0.41018556091378755,0.549476499634204
2028,216,está,is,1,0.3709269838987097,0.6855758030036264
2029,216,incluido,is,1,0.3709269838987097,0.499058858073233
2030,216,el,included,1,0.3709269838987097,0.05248310661972583
2031,216,servicio,room,1,0.3709269838987097,0.2844690490599797
2032,216,servicio,service,1,0.3709269838987097,0.4467826977545802
2033,216,de,service,1,0.3709269838987097,0.46904160556017344
2034,216,habitaciones,service,1,0.3709269838987097,0.17695853145900947
2035,217,nos,we,1,0.5291272733158823,0.6255799214024427
2036,217,iremos,are,1,0.5291272733158823,0.41154392502536247
2037,217,iremos,leaving,1,0.5291272733158823,0.38488646906784363
2038,217,esta,this,1,0.5291272733158823,0.47238244725569867
2039,217,noche,evening,1,0.5291272733158823,0.6255799214024426
2040,218,suban,send,1,0.6336032011309428,0.4881889375044416
2041,218,suban,up,1,0.6336032011309428,0.2618585523723967
2042,218,nuestro,our,1,0.6336032011309428,0.26381563034852107
2043,218,equipaje,luggage,1,0.6336032011309428,0.28467745996893645
2044,218,a,to,1,0.6336032011309428,0.31922068906226586
2045,218,nuestra,our,1,0.6336032011309428,0.3757824471337759
2046,218,habitación,room,1,0.6336032011309428,0.4979006294169255
2047,219,me,name,1,0.5016371908756332,0.32927545253551016
2048,219,llamo,my,1,0.5016371908756332,0.20511555728027056
2049,219,llamo,name,1,0.5016371908756332,0.41154392502536247
2050,219,llamo,is,1,0.5016371908756332,0.38488646906784363
2051,219,federico,federico,1,0.5016371908756332,0.47238244725569867
2052,219,viciano,viciano,1,0.5016371908756332,0.6255799214024426
2053,220,he,i,1,0.6830357712794514,0.5493323022698415
2054,220,reservado,have,1,0.6830357712794514,0.38504466550944555
2055,220,reservado,booked,1,0.6830357712794514,0.30794588771580383
2056,220,una,a,1,0.6830357712794514,0.35048920309418297
2057,220,habitación,room,1,0.6830357712794514,0.22511673307748653
2058,220,tranquila,quiet,1,0.6830357712794514,0.2308985852589794
2059,221,por,i,1,0.5360170359290409,0.49790062941692553
2060,221,favor,have,1,0.5360170359290409,0.28223228917476584
2061,221,tengo,i,1,0.5360170359290409,0.20616891765263476
2062,221,tengo,have,1,0.5360170359290409,0.3883455172712801
2063,221,una,a,1,0.5360170359290409,0.289380852406977
2064,221,reserva,reservation,1,0.5360170359290409,0.2039373140361753
2065,221,a,for,1,0.5360170359290409,0.15181250632179666
2066,221,nombre,for,1,0.5360170359290409,0.25733553776614687
2067,221,de,for,1,0.5360170359290409,0.35480049864921503
2068,221,la,mrs,1,0.5360170359290409,0.33582311312337754
2069,221,señora,mrs,1,0.5360170359290409,0.34745116278346183
2070,221,guijarro,guijarro,1,0.5360170359290409,0.4979006294169255
2071,222,les,would,1,0.43941860903637897,0.39779758532702203
2072,222,importaría,you,1,0.43941860903637897,0.28866983126863904
2073,222,importaría,mind,1,0.43941860903637897,0.2561444263052258
2074,222,despertarnos,waking,1,0.43941860903637897,0.2649828204663751
2075,222,despertarnos,us,1,0.43941860903637897,0.16041514371910887
2076,222,a,up,1,0.43941860903637897,0.18377579151757914
2077,222,a,at,1,0.43941860903637897,0.12193246901612577
2078,222,la,us,1,0.43941860903637897,0.16041514371910887
2079,222,una,one,1,0.43941860903637897,0.13043013467596168
2080,222,y,past,1,0.43941860903637897,0.30582836414420383
2081,222,media,half,1,0.43941860903637897,0.13080444770414368
2082,223,tiene,do,1,0.38616859228055445,0.4881889375044417
2083,223,tiene,you,1,0.38616859228055445,0.3216547090472437
2084,223,tiene,have,1,0.38616859228055445,0.16065301899353138
2085,223,habitaciones,any,1,0.38616859228055445,0.17423713127368942
2086,223,individuales,any,1,0.38616859228055445,0.3664349128504781
2087,223,individuales,single,1,0.38616859228055445,0.13318375586210218
2088,223,y,quiet,1,0.38616859228055445,0.3200076404301192
2089,223,tranquilas,rooms,1,0.38616859228055445,0.3608168934235101
2090,223,libres,available,1,0.38616859228055445,0.48818893750444164
2091,224,nos,we,1,0.4489077731739163,0.6855758030036264
2092,224,tenemos,we,1,0.4489077731739163,0.3361502172793518
2093,224,tenemos,should,1,0.4489077731739163,0.440727542065574
2094,224,que,should,1,0.4489077731739163,0.41484362388812857
2095,224,ir,leave,1,0.4489077731739163,0.5202322126834914
2096,224,mañana,tomorrow,1,0.4489077731739163,0.6855758030036264
2097,225,tengo,i,1,0.6551155229221101,0.6255799214024427
2098,225,reservada,have,1,0.6551155229221101,0.41154392502536247
2099,225,reservada,booked,1,0.6551155229221101,0.38488646906784363
2100,225,una,a,1,0.6551155229221101,0.47238244725569867
2101,225,habitación,room,1,0.6551155229221101,0.6255799214024426
2102,226,por,could,1,0.3614413718346341,0.5493323022698415
2103,226,por,you,1,0.3614413718346341,0.5047440940120779
2104,226,favor,make,1,0.3614413718346341,0.38504466550944555
2105,226,hágame,out,1,0.3614413718346341,0.2363880005511735
2106,226,la,the,1,0.3614413718346341,0.15473104593851994
2107,226,cuenta,bill,1,0.3614413718346341,0.10668536091477478
2108,226,cuenta,for,1,0.3614413718346341,0.17151773661205316
2109,226,cuenta,me,1,0.3614413718346341,0.3264578509716103
2110,226,cuenta,please,1,0.3614413718346341,0.5493323022698415
2111,227,podría,could,1,0.50382914207578,0.45461024183715293
2112,227,ver,i,1,0.50382914207578,0.34055971460039525
2113,227,ver,see,1,0.50382914207578,0.1730219831289029
2114,227,una,a,1,0.50382914207578,0.14601423869026595
2115,227,habitación,a,1,0.50382914207578,0.25540761390285915
2116,227,doble,double,1,0.50382914207578,0.11854492465421788
2117,227,y,quiet,1,0.50382914207578,0.27273620375355995
2118,227,tranquila,quiet,1,0.50382914207578,0.15410758579602016
2119,227,tranquila,room,1,0.50382914207578,0.20822437494446472
2120,227,por,please,1,0.50382914207578,0.2215895925146672
2121,227,favor,please,1,0.50382914207578,0.45461024183715293
2122,228,se,a,1,0.4501412421134461,0.4881889375044417
2123,228,se,has,1,0.4501412421134461,0.16065301899353138
2124,228,ha,mistake,1,0.4501412421134461,0.32165470904724375
2125,228,ha,has,1,0.4501412421134461,0.337866415635542
2126,228,equivocado,been,1,0.4501412421134461,0.3664349128504781
2127,228,equivocado,made,1,0.4501412421134461,0.2206644036940482
2128,228,en,in,1,0.4501412421134461,0.2800963125119945
2129,228,la,the,1,0.4501412421134461,0.3608168934235101
2130,228,factura,bill,1,0.4501412421134461,0.48818893750444164
2131,229,por,i,1,0.5372970594464906,0.19803369636820142
2132,229,favor,have,1,0.5372970594464906,0.16703090856760777
2133,229,he,i,1,0.5372970594464906,0.11646559037503876
2134,229,hecho,made,1,0.5372970594464906,0.11131696424972268
2135,229,reserva,reservation,1,0.5372970594464906,0.09601099201090708
2136,229,de,for,1,0.5372970594464906,0.09127257147770865
2137,229,una,a,1,0.5372970594464906,0.08850885347862145
2138,229,habitación,room,1,0.5372970594464906,0.08638873131461612
2139,229,con,with,1,0.5372970594464906,0.08477740352318847
2140,229,televisión,tv,1,0.5372970594464906,0.10693975768691281
2141,229,teléfono,telephone,1,0.5372970594464906,0.10973522628273603
2142,229,y,and,1,0.5372970594464906,0.1118306366309642
2143,229,y,a,1,0.5372970594464906,0.08742150046561252
2144,229,vistas,view,1,0.5372970594464906,0.08957774703914687
2145,229,al,the,1,0.5372970594464906,0.07815221668713261
2146,229,mar,of,1,0.5372970594464906,0.12291748137295469
2147,229,mar,sea,1,0.5372970594464906,0.08330379130152894
2148,229,a,of,1,0.5372970594464906,0.11097661017963686
2149,229,nombre,for,1,0.5372970594464906,0.11181281703229423
2150,229,de,for,1,0.5372970594464906,0.15053700892800487
2151,229,asunción,asunción,1,0.5372970594464906,0.16969184280342975
2152,229,espinosa,espinosa,1,0.5372970594464906,0.20170258822519863
2153,230,tiene,does,1,0.421618127904303,0.3977975853270221
2154,230,tiene,have,1,0.421618127904303,0.07333740947657431
2155,230,aire,air,1,0.421618127904303,0.07446255874925901
2156,230,acondicionado,air,1,0.421618127904303,0.13004092669380204
2157,230,acondicionado,conditioning,1,0.421618127904303,0.07993055315926194
2158,230,y,and,1,0.421618127904303,0.08843420892068979
2159,230,agua,hot,1,0.421618127904303,0.10257811534971807
2160,230,caliente,water,1,0.421618127904303,0.13043013467596168
2161,230,la,the,1,0.421618127904303,0.01871469150519957
2162,231,quiero,i,1,0.6627075460512921,0.3977975853270221
2163,231,quiero,want,1,0.6627075460512921,0.24443070793225627
2164,231,reservar,to,1,0.6627075460512921,0.21547005208792996
2165,231,reservar,book,1,0.6627075460512921,0.12434614534232666
2166,231,una,a,1,0.6627075460512921,0.13004092669380204
2167,231,habitación,room,1,0.6627075460512921,0.13959019644999868
2168,231,hasta,until,1,0.6627075460512921,0.1544409253810961
2169,231,el,until,1,0.6627075460512921,0.26971462428029885
2170,231,próximo,next,1,0.6627075460512921,0.31347998637784075
2171,231,sábado,saturday,1,0.6627075460512921,0.41792214993740323
2172,232,nos,you,1,0.3983394230499289,0.223104457883025
2173,232,podrían,could,1,0.3983394230499289,0.20684069113366896
2174,232,llamar,call,1,0.3983394230499289,0.19193906612941183
2175,232,a,for,1,0.3983394230499289,0.15950965704523665
2176,232,un,a,1,0.3983394230499289,0.10754127817296522
2177,232,taxi,taxi,1,0.3983394230499289,0.09347475290761213
2178,232,para,for,1,0.3983394230499289,0.09096695894576808
2179,232,la,number,1,0.3983394230499289,0.1046481184475886
2180,232,la,one,1,0.3983394230499289,0.20347584288845216
2181,232,habitación,room,1,0.3983394230499289,0.051029991910044134
2182,232,tres,three,1,0.3983394230499289,0.13109219592813004
2183,232,trece,three,1,0.3983394230499289,0.09287586624083874
2184,233,quiero,i,1,0.6686417831874669,0.7203192204205592
2185,233,quiero,want,1,0.6686417831874669,0.4132800683740965
2186,233,una,a,1,0.6686417831874669,0.5406720441241674
2187,233,habitación,room,1,0.6686417831874669,0.7203192204205593
2188,234,pueden,can,1,0.42317366075037727,0.43860144011982166
2189,234,pueden,you,1,0.42317366075037727,0.32539300748049826
2190,234,despertarme,wake,1,0.42317366075037727,0.33446065956953386
2191,234,despertarme,me,1,0.42317366075037727,0.20396710840043067
2192,234,a,up,1,0.42317366075037727,0.24438353031073803
2193,234,a,at,1,0.42317366075037727,0.15249713204305382
2194,234,la,me,1,0.42317366075037727,0.15807624378290053
2195,234,una,a,1,0.42317366075037727,0.30837924552960216
2196,234,menos,quarter,1,0.42317366075037727,0.27713102975796167
2197,234,menos,to,1,0.42317366075037727,0.32272463655999745
2198,234,cuarto,quarter,1,0.42317366075037727,0.14653836008016277
2199,234,cuarto,one,1,0.42317366075037727,0.4386014401198217
2200,235,favor,please,1,0.6666626178235128,0.0698580041937713
2201,235,una,a,1,0.6666626178235128,0.1045368630700628
2202,235,habitación,room,1,0.6666626178235128,0.13445316036103577
2203,236,me,i,1,0.5893261067763691,0.38651797166278473
2204,236,parece,think,1,0.5893261067763691,0.31140710568475605
2205,236,que,that,1,0.5893261067763691,0.28051916829966284
2206,236,se,that,1,0.5893261067763691,0.15702791183654902
2207,236,se,there,1,0.5893261067763691,0.26636121283256453
2208,236,produjo,was,1,0.5893261067763691,0.26064353400632156
2209,236,un,an,1,0.5893261067763691,0.2606435340063215
2210,236,error,error,1,0.5893261067763691,0.2663612128325646
2211,236,en,in,1,0.5893261067763691,0.2805191682996628
2212,236,la,the,1,0.5893261067763691,0.31140710568475605
2213,236,cuenta,bill,1,0.5893261067763691,0.38651797166278473
2214,237,desearía,i,1,0.6663316119242082,0.4881889375044417
2215,237,desearía,would,1,0.6663316119242082,0.3216547090472437
2216,237,desearía,like,1,0.6663316119242082,0.16065301899353138
2217,237,una,a,1,0.6663316119242082,0.17423713127368942
2218,237,habitación,room,1,0.6663316119242082,0.2206644036940482
2219,237,para,for,1,0.6663316119242082,0.2800963125119945
2220,237,cinco,five,1,0.6663316119242082,0.3608168934235101
2221,237,noches,nights,1,0.6663316119242082,0.48818893750444164
2222,238,hemos,we,1,0.6188475435574129,0.2965244920823153
2223,238,reservado,have,1,0.6188475435574129,0.2306630655728292
2224,238,reservado,booked,1,0.6188475435574129,0.1566482311279763
2225,238,una,a,1,0.6188475435574129,0.13005032998891664
2226,238,habitación,room,1,0.6188475435574129,0.07600972109631705
2227,238,individual,single,1,0.6188475435574129,0.14488603662132593
2228,238,con,with,1,0.6188475435574129,0.08848496439945365
2229,238,teléfono,telephone,1,0.6188475435574129,0.055489135264849165
2230,238,nombre,for,1,0.6188475435574129,0.07044588402591805
2231,238,del,mr,1,0.6188475435574129,0.06565597399957204
2232,238,señor,mr,1,0.6188475435574129,0.09033699857039737
2233,238,y,and,1,0.6188475435574129,0.0863609733850951
2234,238,la,mrs,1,0.6188475435574129,0.08635355728213029
2235,238,señora,mrs,1,0.6188475435574129,0.12147293917943491
2236,238,santos,santos,1,0.6188475435574129,0.12709703938530498
2237,239,están,are,1,0.6397606016203408,0.6855758030036264
2238,239,incluidos,all,1,0.6397606016203408,0.440727542065574
2239,239,todos,all,1,0.6397606016203408,0.41484362388812857
2240,239,los,taxes,1,0.6397606016203408,0.5202322126834914
2241,239,impuestos,included,1,0.6397606016203408,0.6855758030036264
2242,240,está,is,1,0.49674572808087764,0.6113696334557909
2243,240,incluida,phone,1,0.49674572808087764,0.1422591275040524
2244,240,la,the,1,0.49674572808087764,0.3295882768707368
2245,240,cuenta,bill,1,0.49674572808087764,0.26874037789905664
2246,240,del,phone,1,0.49674572808087764,0.15745701683468524
2247,240,del,included,1,0.49674572808087764,0.23213028291611768
2248,240,teléfono,included,1,0.49674572808087764,0.6113696334557909
2249,241,por,please,1,0.491559861246675,0.3593797994229941
2250,241,favor,please,1,0.491559861246675,0.2034195006871756
2251,241,lleven,send,1,0.491559861246675,0.1892479779156543
2252,241,nuestra,our,1,0.491559861246675,0.18564311994142543
2253,241,bolsa,bag,1,0.491559861246675,0.20318323536792504
2254,241,de,travel,1,0.491559861246675,0.11738042165638526
2255,241,de,to,1,0.491559861246675,0.1920793809014449
2256,241,viaje,travel,1,0.491559861246675,0.07522232056008067
2257,241,la,number,1,0.491559861246675,0.225891477808951
2258,241,habitación,room,1,0.491559861246675,0.09283173847774617
2259,241,quinientos,five,1,0.491559861246675,0.17481374845165806
2260,241,quinientos,two,1,0.491559861246675,0.2860623271055423
2261,241,veintisiete,seven,1,0.491559861246675,0.3593797994229941
2262,242,he,i,1,0.6830357712794514,0.5493323022698415
2263,242,reservado,have,1,0.6830357712794514,0.38504466550944555
2264,242,reservado,booked,1,0.6830357712794514,0.30794588771580383
2265,242,una,a,1,0.6830357712794514,0.35048920309418297
2266,242,habitación,room,1,0.6830357712794514,0.22511673307748653
2267,242,tranquila,quiet,1,0.6830357712794514,0.2308985852589794
2268,243,pida,ask,1,0.4599199972865394,0.7203192204205592
2269,243,un,for,1,0.4599199972865394,0.4132800683740966
2270,243,un,a,1,0.4599199972865394,0.5406720441241674
2271,243,taxi,taxi,1,0.4599199972865394,0.7203192204205593
2272,244,nos,you,1,0.5465623909430184,0.22891818252447294
2273,244,pueden,can,1,0.5465623909430184,0.22158959251466728
2274,244,dar,give,1,0.5465623909430184,0.3040060345348339
2275,244,ustedes,us,1,0.5465623909430184,0.29080876932433625
2276,244,la,the,1,0.5465623909430184,0.28711398452887615
2277,244,llave,key,1,0.5465623909430184,0.29080876932433625
2278,244,de,to,1,0.5465623909430184,0.3040060345348338
2279,244,la,the,1,0.5465623909430184,0.3356419078886073
2280,244,habitación,room,1,0.5465623909430184,0.41792214993740323
2281,245,nos,you,1,0.49172635474421894,0.2529536347163957
2282,245,podría,could,1,0.49172635474421894,0.2319189439742265
2283,245,llevar,send,1,0.49172635474421894,0.2756120620133565
2284,245,las,bags,1,0.49172635474421894,0.26298682157675635
2285,245,bolsas,bags,1,0.49172635474421894,0.22425933456763128
2286,245,bolsas,to,1,0.49172635474421894,0.29243013870409224
2287,245,al,the,1,0.49172635474421894,0.06832887608493339
2288,245,al,the,1,0.49172635474421894,0.341271389227164
2289,245,coche,car,1,0.49172635474421894,0.45461024183715293
2290,246,tengo,i,1,0.6173566593266029,0.45461024183715293
2291,246,hecha,have,1,0.6173566593266029,0.34055971460039525
2292,246,hecha,made,1,0.6173566593266029,0.1730219831289029
2293,246,una,a,1,0.6173566593266029,0.14601423869026595
2294,246,reserva,reservation,1,0.6173566593266029,0.12976030331581256
2295,246,a,for,1,0.6173566593266029,0.11854492465421788
2296,246,nombre,for,1,0.6173566593266029,0.21762667593776042
2297,246,de,for,1,0.6173566593266029,0.30333044672912096
2298,246,susana,susana,1,0.6173566593266029,0.35309492601961523
2299,246,padilla,padilla,1,0.6173566593266029,0.45461024183715293
2300,247,por,can,1,0.35694144077090134,0.3637364141296116
2301,247,favor,you,1,0.35694144077090134,0.28280646477323085
2302,247,pueden,can,1,0.35694144077090134,0.13499321377628035
2303,247,pueden,send,1,0.35694144077090134,0.2421680106511175
2304,247,bajarnos,down,1,0.35694144077090134,0.21793051243358452
2305,247,los,luggage,1,0.35694144077090134,0.21233677855272412
2306,247,bultos,our,1,0.35694144077090134,0.12316370433820129
2307,247,bultos,luggage,1,0.35694144077090134,0.19187253827380998
2308,247,bultos,to,1,0.35694144077090134,0.22797617782077673
2309,247,a,to,1,0.35694144077090134,0.1865606414601293
2310,247,la,the,1,0.35694144077090134,0.1928690093068374
2311,247,habitación,room,1,0.35694144077090134,0.2248516617930061
2312,247,habitación,please,1,0.35694144077090134,0.38651797166278473
2313,248,le,would,1,0.5643600947952544,0.33805622134214447
2314,248,importaría,you,1,0.5643600947952544,0.26423882957771005
2315,248,importaría,mind,1,0.5643600947952544,0.1955034389820355
2316,248,importaría,sending,1,0.5643600947952544,0.1194728762415128
2317,248,bajar,down,1,0.5643600947952544,0.11762140024501268
2318,248,nuestro,our,1,0.5643600947952544,0.12113454239944241
2319,248,equipaje,luggage,1,0.5643600947952544,0.1270596056672913
2320,248,a,to,1,0.5643600947952544,0.1360048772681972
2321,248,la,the,1,0.5643600947952544,0.1496506872563748
2322,248,habitación,room,1,0.5643600947952544,0.17205240561054957
2323,248,por,please,1,0.5643600947952544,0.21440559067590023
2324,248,favor,please,1,0.5643600947952544,0.3593797994229941
2325,249,por,how,1,0.5523543252033606,0.3637364141296116
2326,249,favor,much,1,0.5523543252033606,0.28280646477323085
2327,249,cuánto,how,1,0.5523543252033606,0.13499321377628035
2328,249,cuesta,does,1,0.5523543252033606,0.14752966355781796
2329,249,una,a,1,0.5523543252033606,0.13276408841888143
2330,249,habitación,room,1,0.5523543252033606,0.19187253827380998
2331,249,doble,double,1,0.5523543252033606,0.07503179224495787
2332,249,doble,cost,1,0.5523543252033606,0.1865606414601293
2333,249,por,per,1,0.5523543252033606,0.1928690093068374
2334,249,por,please,1,0.5523543252033606,0.2215895925146672
2335,249,semana,week,1,0.5523543252033606,0.2248516617930061
2336,250,despiértenme,wake,1,0.4105500570012068,0.45461024183715293
2337,250,despiértenme,me,1,0.4105500570012068,0.23096556116647346
2338,250,a,up,1,0.4105500570012068,0.18525674411033938
2339,250,a,at,1,0.4105500570012068,0.09412002617980061
2340,250,la,me,1,0.4105500570012068,0.18386414226748482
2341,250,y,past,1,0.4105500570012068,0.16682549995911466
2342,250,media,half,1,0.4105500570012068,0.169108809648414
2343,250,por,one,1,0.4105500570012068,0.36464143319298503
2344,250,favor,please,1,0.4105500570012068,0.45461024183715293
2345,251,nos,we,1,0.5263421710343887,0.549476499634204
2346,251,hemos,we,1,0.5263421710343887,0.3454268249691218
2347,251,de,should,1,0.5263421710343887,0.37592829046308657
2348,251,marchar,leave,1,0.5263421710343887,0.417025348419478
2349,251,mañana,tomorrow,1,0.5263421710343887,0.35808818191037395
2350,251,a,at,1,0.5263421710343887,0.3024568118155446
2351,251,las,at,1,0.5263421710343887,0.39998657076885274
2352,251,seis,six,1,0.5263421710343887,0.549476499634204
2353,252,por,i,1,0.521815313037361,0.6113696334557909
2354,252,favor,have,1,0.521815313037361,0.4203657473310975
2355,252,tengo,i,1,0.521815313037361,0.1278233340608599
2356,252,tengo,have,1,0.521815313037361,0.3295882768707368
2357,252,hecha,made,1,0.521815313037361,0.38563991961247407
2358,252,una,a,1,0.521815313037361,0.46527444470902024
2359,252,reserva,reservation,1,0.521815313037361,0.6113696334557909
2360,253,la,the,1,0.8317767876887161,0.6113696334557909
2361,253,habitación,room,1,0.8317767876887161,0.5026995073947956
2362,253,es,is,1,0.8317767876887161,0.48271466313215816
2363,253,demasiado,too,1,0.8317767876887161,0.5026995073947957
2364,253,ruidosa,noisy,1,0.8317767876887161,0.6113696334557909
2365,254,deseo,i,1,0.43283701929206064,0.27032858864552073
2366,254,deseo,want,1,0.43283701929206064,0.20166793264772923
2367,254,que,want,1,0.43283701929206064,0.21703124871367796
2368,254,nos,you,1,0.43283701929206064,0.18547624301860186
2369,254,nos,us,1,0.43283701929206064,0.08505058729466078
2370,254,dé,to,1,0.43283701929206064,0.1644057415118152
2371,254,dé,give,1,0.43283701929206064,0.16723539618588926
2372,254,las,keys,1,0.43283701929206064,0.09042416442639217
2373,254,llaves,keys,1,0.43283701929206064,0.1274368498143901
2374,254,de,the,1,0.43283701929206064,0.12822183398559237
2375,254,de,to,1,0.43283701929206064,0.13486778415397002
2376,254,la,the,1,0.43283701929206064,0.09098115824625111
