,source,target,alignment_count,verse_score,alignment_score
494,la,mrs,8,0.5904300338652193,0.19838653596082406
495,la,number,79,0.46366629474745374,0.1515863860727406
496,la,of,2,0.2851620423511336,0.14438834191990463
497,la,one,6,0.3760478421019264,0.1837889706052789
498,la,reservation,1,0.4673320275391332,0.2554076139028591
499,la,the,289,0.5269318187492716,0.24714495405934728
500,la,to,5,0.46672596352111084,0.21670210627667535
501,la,us,13,0.4112573383751734,0.222736708270193
502,las,at,100,0.5100609885244467,0.2012267174663897
503,las,bags,3,0.40624135506347,0.2771920810996273
504,las,carry,1,0.3270012841712527,0.3119153664333424
505,las,keys,22,0.4529228855144298,0.12366060011814924
506,las,rooms,1,0.3193088853154745,0.04784624305877863
507,las,suitcases,3,0.47281233972993597,0.2788520597085519
508,las,the,15,0.4733784907858031,0.31777137999297245
509,las,up,1,0.4734954882838424,0.1865613726909608
510,le,mind,1,0.5033846347828622,0.19953391896100414
511,le,would,34,0.5204421018725599,0.3613995537165405
512,le,you,5,0.4934897915985473,0.16183064128083885
513,les,mind,1,0.439350177659654,0.19388339859259274
514,les,would,17,0.5056140971637655,0.337330777472159
515,les,you,1,0.477315720742626,0.1652718370224544
516,libre,available,17,0.565659293180942,0.4867277404074384
517,libre,do,10,0.445823916499456,0.22635284240614323
518,libre,have,15,0.4761150455607809,0.3443970098571689
519,libres,any,2,0.4646229062554252,0.23634637483111054
520,libres,available,11,0.4510176069765262,0.5577335941111272
521,lidia,lidia,1,0.41217026580011273,0.1394447894153153
522,llama,a,2,0.26624142726645517,0.2443835303107383
523,llama,call,3,0.2698957768137245,0.23921457680898653
524,llama,taxi,2,0.26624142726645517,0.26298682157675646
525,llamar,a,5,0.32245394014810114,0.2852044471771366
526,llamar,call,9,0.3576655243439695,0.18757376116847982
527,llamar,taxi,5,0.32245394014810114,0.2610144581202525
528,llamarme,a,1,0.3173902266043087,0.2443835303107383
529,llamarme,call,5,0.3702297159366604,0.2733603015333003
530,llamarnos,call,3,0.4113775279010084,0.19875870346876037
531,llamarnos,you,1,0.38638893006571073,0.3282333242639874
532,llame,call,1,0.5995673332720746,0.5812273013253751
533,llamo,is,4,0.5072312562799711,0.38488646906784363
534,llamo,my,4,0.5072312562799711,0.20511555728027048
535,llamo,name,4,0.5072312562799711,0.41154392502536247
536,llave,key,58,0.48278937143228073,0.1810714670593373
537,llave,to,16,0.41337402786952676,0.20403969831669372
538,llaves,keys,24,0.4529903883330986,0.1640248936825511
539,llaves,to,5,0.3699332498772911,0.19283094715324967
540,lleva,carry,2,0.39342417489985626,0.38488646906784363
541,lleva,you,1,0.3928119939925531,0.3216547090472439
542,llevar,carry,1,0.3270012841712527,0.3203693199908868
543,llevar,send,6,0.5284898200654017,0.28515295216246184
544,llevar,sending,4,0.5580741038837357,0.20021328237506616
545,llevara,to,1,0.44182169448554376,0.148873795792007
546,llevarme,carry,1,0.5056134276922558,0.38488646906784363
547,llevarme,my,1,0.4709432456023555,0.18328677567227492
548,llevarme,send,4,0.49054610194173975,0.25836350437712674
549,llevarme,you,1,0.4541792347998588,0.3040137120725222
550,llevarnos,send,3,0.541678651534665,0.2630964852790992
551,llevarnos,sending,2,0.49682098512085215,0.2349225842944545
552,llevase,like,1,0.4358918867952657,0.21194398852465404
553,llevasen,to,1,0.4881396323899367,0.15596699566188815
554,lleve,carry,2,0.5207801764567516,0.7722309926557829
555,lleve,send,7,0.5530579316116052,0.3114301896605443
556,lleven,send,4,0.554178076547449,0.22528532927005784
557,llopis,llopis,1,0.6490684425770757,0.4179221499374031
558,llorens,lidia,1,0.41217026580011273,0.21105006505460092
559,llorens,llorens,1,0.41217026580011273,0.13437675991452086
560,llámeme,call,2,0.31730539937565805,0.30537128105070965
561,llámeme,could,1,0.3172264574601331,0.6255799214024428
562,llámeme,you,1,0.3172264574601331,0.6255799214024428
563,llámenos,call,2,0.3844831968213367,0.19819773920828548
564,llámenos,could,1,0.4807021959964597,0.33492671159394144
565,llámenos,you,1,0.4807021959964597,0.2584009433669738
566,lléveme,my,2,0.46154328587149185,0.2952467113064777
567,lléveme,send,4,0.5603226093964676,0.40016621300458977
568,llévennos,send,1,0.524411683354219,0.549476499634204
569,llévenos,send,1,0.5111977018526616,0.38651797166278473
570,lobo,lobo,1,0.516941576700876,0.1368344258100082
571,lobo,víctor,1,0.516941576700876,0.20757500587842798
572,los,down,1,0.2564517089636811,0.2261571976243378
573,los,extras,2,0.4299425893881693,0.31036952877834506
574,los,included,3,0.46157392027321564,0.07744302804908863
575,los,luggage,7,0.3790287215743216,0.16105021924653143
576,los,taxes,6,0.5937560741818506,0.37133208879705815
577,los,the,6,0.4906550238033062,0.4020739518694436
578,luis,luis,1,0.6490684425770757,0.32727497771298386
579,lunes,july,1,0.5217329272332644,0.19207938090144486
580,lunes,monday,4,0.5245349037713047,0.18582380269885768
581,maleta,send,1,0.44182169448554376,0.15507343097851442
582,maleta,suitcase,7,0.5724322973420612,0.24158065442424886
583,maletas,suitcases,11,0.514040988262042,0.2736590174926816
584,maletas,to,2,0.503927004776134,0.27304774256360154
585,manuela,manuela,1,0.5549969483661646,0.29064218326717267
586,mar,of,1,0.5372970594464906,0.12291748137295463
587,mar,sea,3,0.5019742676070152,0.13883503125755844
588,marchamos,are,2,0.5279021426134213,0.28188878551407326
589,marchamos,leaving,2,0.5279021426134213,0.17575779477667336
590,marchar,leave,6,0.5240981864923038,0.2283060574714523
591,marchar,leaving,3,0.4668289426541597,0.2809860801757276
592,marcharme,leave,7,0.5193760365427179,0.38783008534527885
593,marcharme,leaving,5,0.44754768048742755,0.5185268050610061
594,marcharnos,leave,7,0.5342207488713145,0.27615182748560996
595,marcharnos,leaving,7,0.5235146410674466,0.2814844111033764
596,marcharnos,should,1,0.44682095829381485,0.4580478376312865
597,marcharé,leave,2,0.6241607668497791,0.30810309697170424
598,marcho,leave,1,0.6174091115100571,0.3024458226858256
599,marina,marina,3,0.6265888467944739,0.27779157908886015
600,martes,tuesday,2,0.5468810536102032,0.3233448113692988
601,martínez,martínez,1,0.5884081635291213,0.359379799422994
602,marzo,march,1,0.6049358307520958,0.10883629861025185
603,marzo,seventh,2,0.4868165295597896,0.34025085982305187
604,mayo,may,2,0.5329658950705106,0.11420211329060329
605,mayo,twentyninth,1,0.48538479255365613,0.1527428016603896
606,mañana,morning,23,0.5291492986898502,0.38640438399757465
607,mañana,tomorrow,50,0.5230995437834285,0.1978782901923798
608,me,could,7,0.3945926103520696,0.4884575664038793
609,me,explain,1,0.3246644066599863,0.23297909710609901
610,me,i,42,0.527207677319596,0.37916938156520374
611,me,like,1,0.1799788051068853,0.3693024433898021
612,me,me,14,0.4013210063651383,0.1272394547844258
613,me,name,4,0.5072312562799711,0.32927545253551016
614,me,you,65,0.4047006362922665,0.22494759586770807
615,media,half,30,0.5176121172123076,0.11925986531895916
616,menos,a,7,0.4624268902869864,0.18102680095899
617,menos,quarter,16,0.456175769278524,0.16342361772840147
618,menos,quieter,4,0.260280656828519,0.26173758349946047
619,menos,to,22,0.46577513738959625,0.20902824876866452
620,mi,my,64,0.5353387086595877,0.2596797625546506
621,mi,to,1,0.27914935649643613,0.2603347788883812
622,micaela,micaela,1,0.675446496741479,0.28606232710554225
623,miguel,miguel,1,0.5608431269867071,0.28606232710554225
624,mira,mira,1,0.4964421509435681,0.21012391359432608
625,miralles,miralles,2,0.5553532581545095,0.29186097895432767
626,mis,my,18,0.5124349959772407,0.24515389212020658
627,mis,send,4,0.46411309954991614,0.14677342996054224
628,mismo,in,2,0.5299634164037272,0.2405734014937483
629,mismo,today,6,0.5340792634497252,0.2613023859269699
630,moliner,moliner,1,0.622380013240985,0.4546102418371529
631,montaña,mountain,6,0.536576183338301,0.0987442508517782
632,montaña,of,3,0.5353406102665685,0.11102071744287016
633,montero,montero,1,0.567377401120189,0.38651797166278473
634,morales,alicia,1,0.4334607375482473,0.3048498182652639
635,morales,morales,1,0.4334607375482473,0.14059854022178858
636,mostrarme,me,3,0.5567966737303968,0.19982160144639452
637,mostrarme,showing,3,0.5567966737303968,0.24924915695465824
638,mostrarnos,showing,6,0.5856439799448743,0.2549731518022414
639,mostrarnos,us,6,0.5856439799448743,0.2093550732974574
640,muchas,thank,1,0.5176207642772401,0.8306954786827133
641,muchas,you,1,0.5176207642772401,0.8306954786827133
642,mucho,hot,3,0.2735213523074479,0.12172355962983487
643,mucho,in,5,0.2781776283249222,0.26672088292903384
644,mucho,of,2,0.2851620423511336,0.11269727581029373
645,mucho,the,5,0.2781776283249222,0.3648251368400306
646,muy,very,8,0.870741834563686,0.5026995073947956
647,más,quieter,1,0.35910524829368806,0.31347998637784064
648,más,warmer,1,0.29583543316600247,0.3412713892271641
649,nada,all,1,0.35183473663985015,0.8306954786827133
650,nada,at,1,0.35183473663985015,0.29647946941932346
651,navarro,navarro,1,0.5058336364767183,0.6255799214024428
652,no,does,2,0.5004467925883233,0.8306954786827133
653,no,i,1,0.5739123882979489,0.6855758030036263
654,no,it,2,0.5004467925883233,0.8306954786827133
655,no,no,1,1.0,0.92
656,no,not,3,0.5249353244915318,0.32536401770308304
657,noche,evening,14,0.5196660693770659,0.3969373317156795
658,noche,night,7,0.6800087444172396,0.2725164473002151
659,noche,tonight,6,0.5890437749183348,0.30187645315064443
660,noches,nights,4,0.6747877957576379,0.3057332374821838
661,nombre,for,70,0.5871719486528834,0.1788484261570416
662,nombre,name,4,0.7825505960884156,0.5026995073947956
663,nos,can,3,0.42498499922835475,0.48623232776950326
664,nos,could,1,0.52834886530123,0.288944456575243
665,nos,us,25,0.4136890378820044,0.12906261865899543
666,nos,wake,1,0.3834136302713714,0.1897841082658494
667,nos,we,18,0.45279377263402876,0.41370581453947325
668,nos,will,1,0.28824810298110315,0.12263160047861778
669,nos,you,68,0.4581655126527887,0.2159195502383092
670,novecientos,nine,3,0.4160095041392178,0.14397661770132478
671,novecientos,one,4,0.4195622205321672,0.12877481208551483
672,noventa,nine,2,0.4662918791880186,0.1318928034938674
673,noventa,oh,2,0.4662918791880186,0.12706639541720044
674,noviembre,november,2,0.5585369266928307,0.16694844343648718
675,nuestra,change,1,0.2846626476758237,0.47238244725569883
676,nuestra,our,31,0.5270177286570918,0.2690813493087274
677,nuestra,to,1,0.48654436575305526,0.1827163260162085
678,nuestras,down,1,0.46491396998846896,0.23699734560625688
679,nuestras,our,10,0.5222037789136226,0.2356288224553226
680,nuestras,send,1,0.4006178896361425,0.28014796020100446
681,nuestro,our,17,0.5364447014059415,0.2511995289197502
682,nuestros,our,6,0.4794944932879483,0.20905281508510254
683,nuestros,send,1,0.4528896464724406,0.21194398852465404
684,nueve,april,1,0.5449284065389083,0.23742469179519693
685,nueve,nine,35,0.523423665346418,0.19127597940536825
686,nueve,number,1,0.5286798532950322,0.23947303662769098
687,número,number,33,0.5077006847943195,0.1814043656722994
688,número,oh,1,0.35190595570616595,0.19684046440743014
689,número,one,1,0.4462385665453057,0.17608068359802526
690,número,room,4,0.4914010037841103,0.17481463332501707
691,número,two,2,0.39288231446159616,0.19034632007201197
692,ocho,eight,20,0.5167498432118559,0.17436725738819217
693,ocho,september,1,0.44050619640507166,0.3274484532686903
694,ochocientos,eight,1,0.5111977018526616,0.2663612128325646
695,octubre,october,1,0.6104432563109662,0.127919671998206
696,once,eleven,9,0.4962191687234673,0.15835772972387854
697,once,eleventh,2,0.5169874426199246,0.36555963211910836
698,once,one,1,0.43022036971101546,0.1908459497424712
699,orenga,orenga,1,0.6348567217861133,0.4546102418371529
700,ortiz,ortiz,2,0.6444610173234786,0.4762554356270392
701,otra,another,5,0.548596221916148,0.32460859225090266
702,otra,move,11,0.3536659966761349,0.1389631821154283
703,otra,moving,2,0.3036681326840318,0.1192201371440971
704,otra,to,4,0.35240306941944244,0.17573820146704489
705,otra,us,1,0.2599456307326383,0.3215395397595589
706,paches,paches,2,0.6499000173890157,0.3600165301170015
707,padilla,padilla,1,0.6173566593266029,0.4546102418371529
708,pagar,i,1,0.6313986429721009,0.3555727122675919
709,pagar,pay,1,0.6313986429721009,0.2638156303485211
710,paloma,paloma,2,0.570927899818568,0.25116791528923177
711,para,for,58,0.6076760732597855,0.19030609923597902
712,parece,that,4,0.5186295681872667,0.20233136638022609
713,parece,think,12,0.5630813955525797,0.2842021697473509
714,pasado,after,3,0.600890228131243,0.1794641523283288
715,pasado,day,3,0.600890228131243,0.18172398580056962
716,pedir,ask,9,0.39762355626312207,0.20541562638330768
717,pedir,for,9,0.39762355626312207,0.24472475476851688
718,pedirme,ask,2,0.4165941602905521,0.25769686101113076
719,pedirme,for,1,0.40528325367452384,0.1497861704937742
720,pedirnos,ask,5,0.39398082291738723,0.2392709859553943
721,pedirnos,for,3,0.36228414909639,0.2545637848386811
722,peinado,peinado,1,0.5710602963410472,0.4546102418371529
723,pensión,board,7,0.582283019120932,0.17312860685653061
724,pensión,cost,4,0.6019417360343498,0.23860061953226475
725,pensión,per,1,0.5003313111786207,0.26500818327141157
726,perdone,sorry,1,1.0,0.92
727,peris,peris,1,0.5786807859685205,0.21012391359432608
728,pida,ask,4,0.48363467223414647,0.4482836449808888
729,pida,for,2,0.5073493471817536,0.35522501731147277
730,pide,for,2,0.3773049876323644,0.19821686856844178
731,pide,taxi,1,0.3773049876323644,0.36643491285047824
732,pienso,i,11,0.5841128681749791,0.3870010709057498
733,pienso,think,11,0.5841128681749791,0.26329722087410895
734,pilar,pilar,1,0.4805655700011958,0.17817111645340977
735,piquer,piquer,1,0.7822362269644719,0.6113696334557909
736,pitarch,pitarch,1,0.5076156561905998,0.6255799214024428
737,podría,can,5,0.30129851987416373,0.5507885288893944
738,podría,could,68,0.48174352492647826,0.32650720018866897
739,podría,you,26,0.43880420896585165,0.3327221662868818
740,podríamos,could,16,0.629644010113862,0.535812122321904
741,podríamos,we,18,0.6083548688200118,0.2624360419772676
742,podrían,could,38,0.4742287538476676,0.26087315328092603
743,podrían,you,11,0.5036177357624569,0.2867205990296719
744,por,can,22,0.3902318608541174,0.3676977469110129
745,por,cost,3,0.5971935688633757,0.3412713892271641
746,por,could,44,0.3718698539143995,0.416858492864822
747,por,how,7,0.5314181610347268,0.41325971337191536
748,por,i,56,0.5023873917990992,0.4410277642406348
749,por,one,7,0.39262774352925034,0.2830549526818054
750,por,per,10,0.6158877525131593,0.2169564172375774
751,por,please,145,0.5350262849364844,0.2687370901331405
752,por,thursday,1,0.42057483005932084,0.3516185604461294
753,por,us,4,0.4779631703007369,0.3161967077988543
754,por,we,22,0.45056992962099096,0.5057723294513937
755,por,would,12,0.44044813157575136,0.3478502542021625
756,por,you,6,0.3512725803985724,0.39425104046681164
757,precio,for,2,0.5108014846478013,0.16510734497102303
758,precio,price,3,0.5347337595724005,0.16584149522879868
759,precio,the,1,0.5825983094215992,0.18760740985323437
760,prepara,prepare,2,0.4545146964701253,0.14744992629397294
761,preparar,bill,1,0.3383478994617571,0.2242593345676314
762,preparar,for,2,0.31329800122143014,0.29243013870409224
763,preparar,prepare,9,0.40523137654285785,0.1344130888222837
764,prepararnos,bill,1,0.41436234461195465,0.18041369966792445
765,prepare,prepare,4,0.7402048884653535,0.5935373082719557
766,prepáreme,could,1,0.27681015927581265,0.7203192204205594
767,prepáreme,prepare,1,0.27681015927581265,0.656199669987116
768,prepáreme,you,1,0.27681015927581265,0.7203192204205594
769,prepárenos,could,1,0.3964999958667611,0.39779758532702225
770,prepárenos,prepare,1,0.3964999958667611,0.23521306743136908
771,prepárenos,you,1,0.3964999958667611,0.3622859011748841
772,problema,problem,9,0.5492905197227791,0.2911590043242171
773,producido,been,7,0.6142350003330804,0.25143040170068715
774,produjo,was,9,0.6101743728369255,0.23748537126629912
775,próximo,next,6,0.6299849422411375,0.23873220564730077
776,puede,can,27,0.4572890721860802,0.2488515519210247
777,puede,you,11,0.49621540977728995,0.335861710020078
778,pueden,can,37,0.44731852893273855,0.25645981408871316
779,pueden,send,2,0.33383638746069716,0.2613435894753902
780,pueden,you,12,0.43649751835684225,0.31343641771440045
781,puedo,can,1,0.6313986429721009,0.48818893750444187
782,puedo,pay,1,0.6313986429721009,0.12544241011184104
783,puig,puig,1,0.6250019060173977,0.359379799422994
784,punto,oclock,18,0.5293729043948762,0.26495842120383484
785,pérez,pérez,1,0.561746526384588,0.2192740280771469
786,pídame,ask,4,0.30311529665730996,0.33047601378710223
787,pídame,could,2,0.32892669123896373,0.6348257613452005
788,pídame,for,2,0.27730390207565625,0.2363880005511735
789,pídame,you,2,0.32892669123896373,0.6125316572163187
790,que,like,22,0.4020313380540838,0.19490388922344037
791,que,should,28,0.5439267642564551,0.29699733719383664
792,que,sign,1,0.4575449592068074,0.3478857238849562
793,que,taking,3,0.509520863075819,0.12131626964047175
794,que,that,31,0.5629462729302297,0.25913188839476153
795,que,to,11,0.4170009733074859,0.17449575686600802
796,que,want,23,0.44264839995397315,0.20467991326203153
797,que,would,5,0.3947754425458526,0.21957534490782993
798,que,you,5,0.46045709190183526,0.21310966943296233
799,quereda,quereda,1,0.5646833409563684,0.38651797166278473
800,queremos,want,9,0.4962650876420596,0.25007841883846116
801,queremos,we,9,0.4962650876420596,0.3919287427878521
802,querría,i,5,0.4701395122730044,0.297444417814369
803,querría,like,4,0.47557631854168264,0.15567010623510968
804,querría,would,10,0.43881879646331406,0.22192232470588688
805,querría,you,1,0.46804765302532086,0.2744782522475376
806,querríamos,like,2,0.38262244996043826,0.197351750669389
807,querríamos,would,2,0.38262244996043826,0.1594280842409453
808,querrían,would,7,0.36033287237143935,0.24225510436319056
809,querrían,you,3,0.4024024674700621,0.307997139039553
810,quiere,bill,1,0.28824810298110315,0.26298682157675646
811,quieren,will,2,0.39846017877357953,0.228623507996802
812,quiero,i,24,0.5635552482605806,0.3806606551526215
813,quiero,want,24,0.5635552482605806,0.2461553196572114
814,quince,fifteen,1,0.7303645944419103,0.31347998637784064
815,quince,fifteenth,1,0.44697551017203196,0.19042127748807136
816,quince,five,2,0.4845028782925892,0.2110089468573937
817,quince,one,2,0.4845028782925892,0.20673412496670382
818,quinientos,five,4,0.4444820949481284,0.1743853525506858
819,quinientos,two,1,0.491559861246675,0.28606232710554225
820,quisiera,i,17,0.47844103900153767,0.39923784251330613
821,quisiera,want,14,0.504551008462217,0.2524966969543902
822,quisiéramos,want,3,0.5910821974137644,0.2890000408540497
823,quisiéramos,we,8,0.5002811899569245,0.38461532152471256
824,quisiéramos,would,3,0.41336715664528884,0.27958510922708474
825,qué,is,4,0.5132584889675987,0.28078585007080237
826,qué,the,2,0.5108014846478013,0.20760072443174105
827,qué,what,5,0.5405230297939768,0.30357011754541713
828,rafael,rafael,1,0.6963128708076239,0.3051866406655929
829,ramos,ramos,1,0.6035566924040987,0.359379799422994
830,ramírez,ramírez,2,0.5729930690089291,0.28656763232044696
831,recepción,reception,5,0.5288295996393628,0.47130451762256975
832,recibo,included,4,0.48958462803248504,0.21794174384779463
833,recibo,phone,4,0.3455591991055304,0.385639919612474
834,registro,form,8,0.551642066352483,0.4141319263258628
835,registro,please,2,0.4609886743842644,0.4762554356270392
836,rellenar,fill,4,0.537487983972998,0.28845342665781637
837,rellenar,in,4,0.537487983972998,0.1845572807668236
838,repasar,bill,1,0.3804033572257573,0.40003125003722523
839,repasar,check,3,0.3896654987777907,0.1419811778789701
840,repasar,for,1,0.3603106665537467,0.29243013870409224
841,repasarme,check,1,0.39055543437520424,0.3777634649953203
842,repase,check,1,0.6439344521632767,0.41484362388812845
843,reserva,reservation,64,0.5606842376263255,0.3291504683863298
844,reservada,booked,29,0.6086211034976838,0.2276718313723602
845,reservada,have,21,0.6330366010074272,0.33574525945869105
846,reservadas,booked,3,0.6165929622386299,0.24274267054516077
847,reservadas,have,3,0.6165929622386299,0.3593064743221393
848,reservado,booked,38,0.6215702104081336,0.25616421550093627
849,reservado,have,28,0.6444082424098216,0.3311378743997745
850,reservamos,booked,13,0.5652151673433919,0.26487872870314016
851,reservamos,we,14,0.563857670106281,0.43413515718725554
852,reservar,book,37,0.6118332794701268,0.2089147498498569
853,reservar,i,4,0.6612153753736664,0.36809283628447015
854,reservar,to,24,0.5867873776167193,0.21658900884600227
855,reservé,booked,14,0.5713341163846745,0.24244281181650962
856,reservé,i,10,0.5695134142375079,0.3876874929648835
857,ricardo,ricardo,2,0.5401957948135719,0.16600052358295153
858,rivera,rivera,1,0.5138385415769331,0.6255799214024428
859,roberto,roberto,2,0.5552965600832716,0.28617432042340263
860,roda,roda,1,0.6550075924395691,0.4546102418371529
861,rosario,rosario,3,0.6412183910257129,0.22294591261157568
862,rubio,rubio,1,0.6023447154831222,0.4979006294169255
863,ruido,noise,2,0.2851620423511336,0.08284848645650895
864,ruido,quieter,3,0.2599366560180371,0.19689606379836336
865,ruido,room,6,0.277367333184353,0.4269918110134813
866,ruidosa,noisy,1,0.8317767876887161,0.6113696334557909
867,ruidosa,quieter,1,0.2613126592599647,0.13080444770414373
868,ródenas,ródenas,1,0.6236788051176982,0.2965244920823152
869,salsas,salsas,1,0.5268461737317891,0.21012391359432608
870,santos,santos,1,0.6188475435574129,0.12709703938530503
871,sanz,sanz,1,0.5947228103572771,0.24017085952980718
872,se,a,7,0.47119760694138485,0.31554789496135843
873,se,has,2,0.47195730387460694,0.16065301899353132
874,se,that,17,0.5615756091264861,0.17986370158948553
875,se,there,16,0.6119508973664933,0.26728710092338615
876,seis,six,29,0.5110737276266671,0.19829153838208838
877,seiscientos,six,5,0.4667925531590395,0.17062234681399333
878,semana,per,2,0.6018128889059593,0.076367113783295
879,semana,week,12,0.6188823040996404,0.21886675763075378
880,semanas,weeks,1,0.695323743825476,0.11248365073874503
881,septiembre,eighth,1,0.44050619640507166,0.4979006294169255
882,septiembre,september,3,0.4837058700867524,0.07715380423649536
883,septiembre,thirtieth,2,0.4772619155034924,0.3481585470271741
884,sergio,sergio,3,0.6804162111849671,0.4029631198113419
885,servicio,minibar,3,0.49992583059611095,0.11485745418923615
886,servicio,room,2,0.3709269838987097,0.28446904905997966
887,servicio,service,4,0.4387433720840489,0.3405001475657309
888,setecientos,seven,6,0.4945252114434507,0.14360561467770275
889,setenta,seven,4,0.5179398054244128,0.19445215628355447
890,señor,mr,16,0.6354475972625534,0.2711628805719658
891,señora,mrs,8,0.5904300338652193,0.22075136368024484
892,señorita,miss,2,0.5344935259345303,0.17118921362931125
893,siete,march,2,0.4868165295597896,0.26633480084431566
894,siete,seven,18,0.49770206311865933,0.17264877230929554
895,siete,seventh,1,0.4973298103073872,0.17522968852118526
896,siete,two,1,0.3868552159457304,0.09879747594882682
897,silvia,silvia,1,0.5646833409563684,0.3051866406655929
898,soler,soler,1,0.6963128708076239,0.38651797166278473
899,suba,send,7,0.5566828480438689,0.19864704077123715
900,suba,up,7,0.5566828480438689,0.2176580678823336
901,suban,send,4,0.527310649948749,0.2894933405638724
902,suban,up,4,0.527310649948749,0.210639240717938
903,sube,put,1,0.49331057047656396,0.21547005208792996
904,subiese,to,1,0.4006178896361425,0.24705759985173223
905,subir,put,2,0.47818571009282895,0.3067392388244493
906,subir,putting,1,0.5227854186468457,0.1983996058701545
907,subir,sending,2,0.4971628952775227,0.1831384466200381
908,subir,up,5,0.45980425166555816,0.1315638076298841
909,subirme,putting,1,0.559703090475825,0.3066568933177123
910,subirme,sending,2,0.4403506476725732,0.21197562813248388
911,subirnos,our,1,0.310731334150493,0.15495207398753233
912,subirnos,put,2,0.5032857465759544,0.3378664156355421
913,subirnos,up,2,0.36223601468835276,0.2563685039072918
914,susana,susana,1,0.6173566593266029,0.3530949260196151
915,sábado,saturday,4,0.542369094630788,0.41809271572807793
916,sáez,sáez,1,0.5577667959616528,0.2521725129716044
917,sí,yes,1,1.0,0.92
918,súbame,my,1,0.4617323683044178,0.28600172836312954
919,súbame,put,2,0.5196575575187466,0.5493323022698418
920,súbanme,send,1,0.6489013503909569,0.3865179716627847
921,súbanos,our,2,0.4509232439549967,0.212658028305853
922,súbanos,put,1,0.4566514998665048,0.5493323022698418
923,tarde,afternoon,15,0.5520147120591065,0.3997943918211603
924,tarde,in,3,0.5505717141128336,0.12477601278997458
925,tarjetas,accept,1,0.7115006165202482,0.38488646906784363
926,tarjetas,you,1,0.7115006165202482,0.41154392502536247
927,taxi,for,6,0.34395559822310484,0.16407589457469487
928,taxi,me,11,0.350314997942484,0.2645680360563171
929,taxi,please,22,0.34063044362882366,0.5059848603119866
930,taxi,taxi,55,0.39005195098240086,0.21140640373217137
931,taxi,us,7,0.3680888250961258,0.23979521093329362
932,tele,a,2,0.5896760194829045,0.1679499918160043
933,tele,tv,6,0.5810458350599165,0.1408113565827022
934,televisión,a,18,0.5305331711824862,0.24552769915495323
935,televisión,tv,46,0.5363716801432563,0.20389284220578063
936,teléfono,a,15,0.5429067521413595,0.27981167388570444
937,teléfono,included,9,0.3939486635705934,0.6145274752217136
938,teléfono,telephone,47,0.5535344760884932,0.21357200088061087
939,tena,tena,1,0.5942583791697889,0.4179221499374031
940,tenemos,should,10,0.5267681076314553,0.3872631850220791
941,tenemos,we,28,0.578000425871016,0.4071841986786043
942,tenenos,have,5,0.5208373310700086,0.3295257120036915
943,tenenos,we,5,0.5208373310700086,0.22737465152917644
944,tenga,a,6,0.5281631923221431,0.12118386512016843
945,tenga,with,4,0.5292701146488628,0.134030699435362
946,tengo,have,32,0.5520122767206013,0.2556349990354568
947,tengo,i,62,0.5683420391806194,0.32492956503145715
948,teresa,teresa,2,0.5743430966172457,0.31030188076900156
949,tiene,do,16,0.45264628144494995,0.5097561956867969
950,tiene,does,8,0.4490772967443594,0.6144173754423887
951,tiene,have,16,0.453128852154433,0.2791704530243414
952,tiene,it,4,0.40482866635048775,0.7280048468894913
953,tiene,price,3,0.5347337595724005,0.1435923085711255
954,tiene,you,16,0.45264628144494995,0.3723144277561467
955,tienen,do,17,0.48973130489095906,0.532074012946362
956,tienen,have,7,0.4476358300089821,0.24822330706307696
957,tienen,you,16,0.5003827061144269,0.4304898889066155
958,todo,everything,5,0.6652197025087003,0.4548524940252065
959,todo,included,4,0.6474992808213185,0.6637364502325049
960,todos,all,3,0.5827627718367547,0.4148436238881284
961,todos,in,3,0.42108055665030325,0.3274484532686903
962,todos,taxes,2,0.6435702853365746,0.07091314474799877
963,tomás,tomás,1,0.5684582838092805,0.3136327860923175
964,tranquila,quiet,62,0.5404272748510798,0.1579199425558845
965,tranquila,room,8,0.4903191036821877,0.24915661126553612
966,tranquilas,quiet,5,0.5182670998209253,0.39699894207059583
967,tranquilas,rooms,8,0.4584982280601258,0.3899351397045375
968,trece,thirteenth,2,0.5062003698610664,0.18575680659026342
969,trece,three,2,0.4063760349194766,0.12782522437935612
970,treinta,number,3,0.48001928100192615,0.13345763104599737
971,treinta,september,2,0.4772619155034924,0.2731171987844147
972,treinta,three,7,0.5077849927510052,0.16392586126665498
973,tres,oh,1,0.44182169448554376,0.1958340823047177
974,tres,please,7,0.421207926598954,0.24448177347765063
975,tres,third,1,0.5241201994869253,0.19042127748807136
976,tres,three,36,0.4760577994826672,0.18963541591079267
977,trescientos,three,3,0.46509942609057076,0.16010113578044713
978,un,a,47,0.4435873067874942,0.2346996870251548
979,un,an,11,0.5916345906741625,0.2475489934847168
980,un,for,23,0.4216685636568989,0.2876512768161172
981,un,me,6,0.31428939357871855,0.35557657194788644
982,un,taking,2,0.5072797274952175,0.197125494297606
983,un,taxi,16,0.3133736113628814,0.2149838176551369
984,un,us,1,0.514003134237022,0.13276408841888143
985,una,a,343,0.5887906711307483,0.242168038395067
986,una,booked,12,0.4971008630721119,0.357692713156531
987,una,one,9,0.3923898901396431,0.26870148205772537
988,uno,first,4,0.5579908331056567,0.1398627740669099
989,uno,number,1,0.51406664114218,0.14624233551389687
990,uno,oh,2,0.3854003533988791,0.14583096503376378
